ID,Thing ID,License,Link,No duplicated faces,Closed,Edge manifold,No degenerate faces,Vertex manifold,Single Component,PWN
76719,25551,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/b2/c3/9e/7f/38/22hollowrings.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
76723,17773,Creative Commons - Attribution - Non-Commercial,https://thingiverse-production-new.s3.amazonaws.com/assets/ec/79/72/1c/1b/robcap3V1.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76724,18939,Creative Commons - Attribution - Non-Commercial,https://thingiverse-production-new.s3.amazonaws.com/assets/64/e0/b2/bb/77/leftrobcap3V1.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76728,25557,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/3c/09/19/75/47/SaturnVb.stl,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
76755,25570,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/3b/d6/cc/26/94/1GeordiVisor_-_BOTTOM.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76756,25570,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/74/34/12/69/d2/2GeordiVisor_-_TOP.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76778,25584,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/7b/73/62/84/41/mask.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76894,25624,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/f8/ba/e5/92/6a/Lower_Frame.STL,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
76897,25624,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/e2/01/08/d7/ae/Upper_Frame.STL,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
76898,25624,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/7d/78/66/ac/b1/Cylinder.STL,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
76899,25624,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/82/70/40/49/a5/Cylinder_Pivot.STL,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
76900,25624,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/e1/e5/3f/a0/e1/Flywheel.STL,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
76901,25624,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/5e/25/da/3a/af/Flywheel_Cap.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76902,25624,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/3b/37/ac/26/e1/Piston.STL,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
76903,25624,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/5b/7e/ee/c5/3a/Spring_Retainer.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76904,25624,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/82/20/e1/73/2e/Hose_Barb.STL,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
76905,25624,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/fa/37/3d/44/97/Crank.STL,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
76906,25624,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/40/1f/1e/dc/59/Crank_Shaft.STL,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
76907,25624,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/9f/bd/12/75/ec/Crank_Bushing.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76908,25624,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/aa/9d/a7/99/12/Frame_Bushings.STL,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
76947,25644,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/da/72/48/58/57/stargazing_rabbit.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
76948,25644,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/5d/14/a1/34/90/stone_rabbit.stl,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
76966,25497,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/e7/80/fa/4e/cc/robo_menace.stl,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
77011,25680,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/e3/c5/0b/de/4a/1x1_block.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77013,25680,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/c4/ec/9f/ce/f7/2way_90_deg.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77014,25680,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/c4/60/7f/34/6a/3_way_flat.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77015,25680,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/e8/22/d0/5a/8e/3wayB.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77016,25680,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/7b/47/5a/2a/99/4_way.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77017,25680,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/65/9b/24/89/75/4wayB.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77019,25680,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/20/2d/99/09/7a/5wayA.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77020,25680,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/fc/4a/04/3f/10/30mm_Straight.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77021,25680,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/c0/b0/25/33/87/MainPin.stl,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
77166,17773,Creative Commons - Attribution - Non-Commercial,https://thingiverse-production-new.s3.amazonaws.com/assets/94/78/a8/a1/fd/Auriculaire3.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
77167,17773,Creative Commons - Attribution - Non-Commercial,https://thingiverse-production-new.s3.amazonaws.com/assets/c3/12/21/1e/b0/Index3.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
77168,17773,Creative Commons - Attribution - Non-Commercial,https://thingiverse-production-new.s3.amazonaws.com/assets/fe/2c/a7/27/ac/Majeure3.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
77169,17773,Creative Commons - Attribution - Non-Commercial,https://thingiverse-production-new.s3.amazonaws.com/assets/23/89/e6/1f/63/ringfinger3.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
77171,17773,Creative Commons - Attribution - Non-Commercial,https://thingiverse-production-new.s3.amazonaws.com/assets/39/dd/ae/f7/51/WristsmallV3.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
77185,13727,Public Domain,https://thingiverse-production-new.s3.amazonaws.com/assets/8a/5c/f2/3b/56/mk7-lever-drive-tension-nut.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77190,18939,Creative Commons - Attribution - Non-Commercial,https://thingiverse-production-new.s3.amazonaws.com/assets/37/a7/7f/c4/a4/leftWristsmallV3.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
77245,25779,Creative Commons - Attribution - Non-Commercial,https://thingiverse-production-new.s3.amazonaws.com/assets/d8/bf/85/65/1d/Sue_Moceri.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77280,25813,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/04/55/8a/00/f5/tongue_scraper_3.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
77319,25832,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/c6/c0/7c/80/ce/Art-Institute-Chicago-Lion.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77335,25837,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/1d/dd/51/dc/6f/Heavy_Rotation_45_illuminati.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77336,25837,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/27/ff/bf/35/c7/Heavy_Rotation_45_gemini.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77340,25837,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/f4/84/55/8a/31/Heavy_Rotation_45_cueknob.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77342,25839,Creative Commons - Attribution - Non-Commercial,https://thingiverse-production-new.s3.amazonaws.com/assets/f1/04/47/5b/f9/ipadcarcinema_partABC.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
77343,25839,Creative Commons - Attribution - Non-Commercial,https://thingiverse-production-new.s3.amazonaws.com/assets/ac/c9/8f/4f/a3/ipadcarcinema_partD.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
77344,25839,Creative Commons - Attribution - Non-Commercial,https://thingiverse-production-new.s3.amazonaws.com/assets/97/42/95/af/92/ipadcarcinema_partEF.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
77458,25871,Creative Commons - Attribution - Non-Commercial,https://thingiverse-production-new.s3.amazonaws.com/assets/dc/ac/c7/83/05/Sue_Scaled_TNH.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77461,25872,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/14/09/dd/52/89/modular_universal_joint.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
77462,25872,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/22/51/5f/44/49/modular_universal_body.stl,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
77463,25872,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/86/d5/0c/0c/63/modular_universal_ring.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77472,25879,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/ea/d4/9b/20/e9/tron_OG_recognizer.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77474,25882,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/d1/0b/9e/80/20/quad_leg_v2.2.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77475,25882,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/c4/2e/ea/bb/9f/quad_center_top_v2.stl,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
77476,25882,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/0e/61/e5/c4/78/quad_center_bottom_v2.stl,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
77477,25882,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/76/02/3a/c3/8d/quad_standoffs.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
77508,25890,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/da/71/f3/9d/ee/tt3.thick2.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
77513,25897,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/f6/63/ac/1e/b0/donut-w-sprinkles.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77525,25902,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/f2/19/4c/3d/4e/polysoup.stl,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
77596,25925,Attribution - Non-Commercial - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/38/63/56/ca/32/rivuletBangle_szS.stl,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
77597,25925,Attribution - Non-Commercial - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/b8/f6/c0/4a/b7/rivuletBangle_szM.stl,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
77796,25983,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/6a/ee/b9/19/e1/MCP.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
77832,24606,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/5d/da/17/12/8d/Shovel_Base_Complete.STL,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
77844,26001,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/ba/f9/03/b3/de/RocketFinGuidev1.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77912,26025,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/66/ef/cd/65/d6/narrow-short-metric.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77916,26025,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/39/ea/32/3e/19/narrow-long-metric.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77917,26025,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/56/e3/4e/6e/42/narrow-short-imperial.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77918,26025,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/da/64/23/82/4c/narrow-long-imperial.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77919,26025,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/ad/73/c0/1b/55/wide-short-metric.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77920,26025,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/89/02/e6/d8/f1/wide-long-metric.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77921,26025,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/96/0e/a6/a5/11/wide-short-imperial.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77922,26025,Creative Commons - Attribution - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/45/2a/7a/c0/4d/wide-long-imperial.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77925,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/88/1a/f5/22/74/Portal_Gun_Black_Body_Slice_1.stl,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
77926,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/b4/ae/4b/cc/28/Portal_Gun_Black_Body_Slice_2.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77927,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/71/22/bb/50/13/Portal_Gun_Black_Body_Slice_3.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77928,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/b0/b8/3b/d3/18/Portal_Gun_Black_Body_Slice_4.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77929,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/bf/73/c8/1c/ff/Portal_Gun_Black_Body_Slice_5.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77930,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/ac/ed/55/69/e6/Portal_Gun_Black_Body_Slice_6.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77931,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/ea/6e/8f/df/d6/Portal_Gun_Black_Body_Slice_7.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77932,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/c4/8d/5c/a4/03/Portal_Gun_Black_Body_Slice_8.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
77933,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/a0/e3/04/21/1d/Portal_Gun_Energy_Tube_cut.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
77934,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/cc/b4/4e/f7/a6/Portal_Gun_left_claw.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
77935,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/4f/57/e8/ff/df/Portal_Gun_right_claw.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
77936,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/e7/49/25/66/5d/Portal_Gun_top_claw.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
77937,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/c8/64/5c/27/d7/Portal_Gun_White_Left_Shell_Slice_1.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77938,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/44/6f/f9/47/39/Portal_Gun_White_Left_Shell_Slice_2.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77939,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/61/f4/d1/24/04/Portal_Gun_White_Left_Shell_Slice_3.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77940,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/4e/b8/c9/56/7d/Portal_Gun_White_Left_Shell_Slice_4.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77941,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/9a/c6/90/01/41/Portal_Gun_White_Left_Shell_Slice_5.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77942,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/5e/75/ba/54/52/Portal_Gun_White_Left_Shell_Slice_6.stl,NA,NA,NA,NA,NA,NA,NA
77943,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/70/4b/68/61/57/Portal_Gun_White_Parts_Slice_1.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77944,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/42/3b/0d/b6/af/Portal_Gun_White_Parts_Slice_2.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77945,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/e5/8b/4d/4e/58/Portal_Gun_White_Parts_Slice_4.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77946,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/72/be/14/87/ed/Portal_Gun_White_Right_Shell_Slice_1.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77947,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/ae/46/a4/4f/97/Portal_Gun_White_Right_Shell_Slice_2.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77948,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/35/cb/d8/3e/5c/Portal_Gun_White_Right_Shell_Slice_3.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77949,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/f4/ca/e2/4c/79/Portal_Gun_White_Right_Shell_Slice_4.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77950,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/2d/70/52/f5/6d/Portal_Gun_White_Right_Shell_Slice_5.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77951,26027,Creative Commons - Attribution - No Derivatives,https://thingiverse-production-new.s3.amazonaws.com/assets/7c/75/d1/12/ab/Portal_Gun_White_Right_Shell_Slice_6.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
77958,26032,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/9b/35/7b/28/83/US_Capitol_Building.stl,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
78023,26059,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/25/bf/64/ca/90/om_nom_dino_blocky_Cut_2.stl,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
78024,26059,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/eb/93/e8/39/40/Sue_Moceri_bin_b.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
78026,26059,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/7e/ec/15/e6/3e/Sue_Moceri_bin_red.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
78027,26059,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/49/f8/03/b2/e1/om_nom_dino_upper_blocky_Cut_2.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
78028,26059,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/6c/4e/57/c5/a9/om_nom_dino_lower_blocky.stl,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
78211,26001,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/5a/22/cc/77/52/RocketFinGuidev2Sleeve.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
78218,26125,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/99/1f/ac/7b/57/modular_universal_extention.stl,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
78220,26125,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/11/a0/eb/24/10/modular_universal_splitter_1_angle.stl,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
78222,26125,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/7a/90/63/ec/fb/modular_universal_splitter_2_angle_x2.stl,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
78224,26125,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/e4/ed/ae/c0/64/modular_universal_splitter_3_90_degree_T_joint.stl,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
78226,26125,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/06/7c/53/0b/e2/modular_universal_splitter_4_90_degree_four_way.stl,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
78227,26125,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/f6/92/21/a4/91/modular_universal_attaching_bracket.stl,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
78251,26125,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/19/48/ca/35/a0/modular_universal_joint_cup_end.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
78253,26125,Attribution - Non-Commercial - Share Alike,https://thingiverse-production-new.s3.amazonaws.com/assets/41/5f/bb/92/ef/modular_universal_joint_ring_extension.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
78295,26152,GNU - GPL,https://thingiverse-production-new.s3.amazonaws.com/assets/b7/b7/35/e3/70/Main_Section_V3.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
78298,26152,GNU - GPL,https://thingiverse-production-new.s3.amazonaws.com/assets/76/b4/2e/11/16/Motor_Mount.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
78299,26152,GNU - GPL,https://thingiverse-production-new.s3.amazonaws.com/assets/55/da/62/61/d5/Arm_Main_Section.STL,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
78319,26163,Creative Commons - Attribution - Non-Commercial,https://thingiverse-production-new.s3.amazonaws.com/assets/4e/5d/48/38/59/rocketBulbus4.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
78322,26166,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/2b/ca/3d/0c/c9/PETITPIGNON_fixed.stl,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
78323,26166,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/f8/15/8b/f1/b1/PIGNON_INTERMEDIAIRE.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
78324,26166,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/fb/86/3d/ab/08/GRAND_PIGNON_.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
78325,26166,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/26/36/95/24/35/BLOQUE_ESSIEUX.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
78327,26166,Creative Commons - Attribution,https://thingiverse-production-new.s3.amazonaws.com/assets/bb/d9/b7/ce/f3/SUPPORT_MOTEUR_1.STL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
